,id,keywords
25467,59940,"['sex', 'murder', 'thriller', 'independent film', 'suburbia', 'anger', 'club', 'voyeur', 'woman director']"
25468,68750,['woman director']
25469,24486,"['scotland yard', 'killer']"
25470,28791,[]
25471,15056,[]
25472,2699,"['shipwreck', 'ship']"
25473,253290,['woman director']
25474,174678,[]
25475,284296,"['comedian', 'interview', 'movie star']"
25476,308571,[]
25477,311021,[]
25478,246213,[]
25479,127817,[]
25480,210126,['short']
25481,246648,[]
25482,132038,[]
25483,148176,[]
25484,94818,[]
25485,162755,[]
25486,223243,['short']
25487,51406,"['fight', 'flower', 'murder', 'surreal', 'neighbor', 'short']"
25488,214948,[]
25489,218658,['woman director']
25490,211017,['woman director']
25491,128679,"['experimental film', 'woman director']"
25492,215061,[]
25493,255496,['woman director']
25494,40210,['hammer horror']
25495,266044,"['poet', 'love', 'woman director']"
25496,190469,"['casino', 'boss', 'murder', 'blood', 'death']"
25497,294308,[]
25498,292063,['crime']
25499,61086,[]
25500,87093,"['wife husband relationship', 'artist']"
25501,205349,[]
25502,224141,"['witch', 'cinderella', 'music', 'princess']"
25503,285532,['sport']
25504,61925,['poliziotteschi']
25505,52914,[]
25506,255906,[]
25507,50758,[]
25508,52913,[]
25509,52238,[]
25510,165159,[]
25511,62715,[]
25512,127760,[]
25513,62725,[]
25514,46001,[]
25515,58083,"['talking dog', 'ghost']"
25516,52113,[]
25517,11613,"['camp', 'gangster', 'hoodlum']"
25518,53342,[]
25519,9807,"['miami', 'wish']"
25520,82083,[]
25521,17681,[]
25522,243684,['high school']
25523,35069,"['indian lead', 'bollywood']"
25524,257561,[]
25525,257563,['short']
25526,171846,[]
25527,125150,"['experimental film', 'short']"
25528,106196,['experimental film']
25529,24179,[]
25530,312497,[]
25531,228967,"['cia', ""coup d'etat"", 'north korea']"
25532,177043,"['rodeo', 'native american']"
25533,207703,"['great britain', 'united kingdom']"
25534,242555,"['amnesia', 'mother daughter relationship']"
25535,85336,[]
25536,40387,[]
25537,191489,[]
25538,181533,['museum']
25539,293380,[]
25540,174309,[]
25541,59169,[]
25542,125154,"['experimental film', 'short']"
25543,122348,['woman director']
25544,51239,[]
25545,222216,[]
25546,34515,['comedian']
25547,180951,[]
25548,46127,['young adult']
25549,19444,[]
25550,42309,[]
25551,267863,['woman director']
25552,67753,[]
25553,132936,[]
25554,81116,[]
25555,274985,[]
25556,212503,[]
25557,142119,[]
25558,261820,[]
25559,120605,['gang']
25560,307113,[]
25561,259018,[]
25562,175555,[]
25563,277368,[]
25564,145162,[]
25565,13759,"['holiday', 'music']"
25566,129062,['spaghetti western']
25567,241432,[]
25568,44936,['slasher']
25569,18755,[]
25570,53527,[]
25571,90932,"['music', 'road trip', 'school']"
25572,182099,[]
25573,141058,['monk']
25574,110323,['1920s']
25575,51090,"['letter', 'children']"
25576,14669,['independent film']
25577,212606,['war']
25578,60119,[]
25579,215538,['based on novel']
25580,65821,"['england', '1910s']"
25581,52622,[]
25582,51017,[]
25583,26540,"['holiday', 'cartoon']"
25584,81393,[]
25585,62836,[]
25586,302118,['children']
25587,33582,['independent film']
25588,145186,[]
25589,158828,[]
25590,243856,"['sports team', 'swimming pool', 'janitor', 'swimmer', 'terror']"
25591,32113,"['school', 'carry on', 'innuendo', 'teacher']"
25592,21240,"['shower', 'carry on', 'drag', 'innuendo']"
25593,38503,['murder']
25594,94674,['belgium']
25595,71841,[]
25596,131944,['sister sister relationship']
25597,280495,['alien']
25598,18969,['lust']
25599,168885,[]
25600,123868,[]
25601,88253,[]
25602,197647,[]
25603,51416,['ex-con']
25604,30102,"['san francisco', 'film noir']"
25605,168408,[]
25606,36294,[]
25607,11612,"['chicago', 'fistfight', 'gangster']"
25608,114285,['woman director']
25609,82676,[]
25610,52228,[]
25611,225898,"['murder', 'slasher', 'theft', 'drug', 'stripper']"
25612,63727,['satan']
25613,149600,[]
25614,40474,"['giallo', 'slasher']"
25615,199155,"['small town', 'fear']"
25616,131903,[]
25617,92286,[]
25618,250114,[]
25619,280000,"['urban legend', 'ghost']"
25620,47365,['dog']
25621,68737,"['magic', 'based on young adult novel']"
25622,64264,[]
25623,149170,[]
25624,91261,[]
25625,19338,['holocaust']
25626,37529,"['angel', 'anti-christ', 'romania']"
25627,266080,[]
25628,214761,['children']
25629,55553,[]
25630,278334,['woman director']
25631,176079,"['independent film', 'death']"
25632,73661,['escaped convict']
25633,136741,[]
25634,78093,[]
25635,33990,"['witch', 'nun', 'private school', 'boarding school', ""girls' boarding school"", 'occult']"
25636,159211,[]
25637,57008,[]
25638,101791,[]
25639,99194,[]
25640,82492,"['grief', 'alaska', 'based on short film', 'death']"
25641,16825,"['poison', 'sex', 'hotel', 'hotel room', 'secret', 'boat', 'camera', 'blackmail', 'island', 'paranoia', 'mask', 'trauma', 'wound', 'passion', 'suspicion', 'bedroom', 'bed', 'underwear', 'night', 'light', 'dark', 'auto', 'sadism', 'knife', 'inspector', 'friendship', 'bikini', 'murder', 'slaughter', 'blood', 'killer']"
25642,240906,[]
25643,16412,[]
25644,115084,[]
25645,298533,[]
25646,41897,"['mafia boss', 'sequel', 'italian american', 'spoof']"
25647,280509,"['law', 'british']"
25648,79376,"['italian', 'pimp']"
25649,43281,[]
25650,84193,['woman director']
25651,99946,"['train', 'on the road', 'silent film', 'actress']"
25652,201018,[]
25653,241804,['lion']
25654,18948,[]
25655,43968,['music']
25656,39342,['independent film']
25657,86209,"['mine', 'murder', 'shootout', 'farmer']"
25658,211085,[]
25659,21176,"['amnesia', 'independent film']"
25660,144595,[]
25661,25797,"['based on novel', 'cat', 'dutch', 'mayor', 'rooftop']"
25662,28535,['woman director']
25663,129579,"['marshal', 'western', 'spaghetti western']"
25664,121342,['sex']
25665,58080,['assassin']
25666,105860,[]
25667,75754,[]
25668,80067,"['italian', 'murder']"
25669,19946,['spaghetti western']
25670,39973,[]
25671,27905,[]
25672,67180,[]
25673,67219,[]
25674,43548,[]
25675,64666,"['murder', 'giallo']"
25676,197335,[]
25677,82341,[]
25678,67221,"['cyborg', 'fistfight', 'shootout']"
25679,84729,[]
25680,275239,[]
25681,48805,[]
25682,272165,[]
25683,101125,[]
25684,75136,[]
25685,75137,[]
25686,75138,[]
25687,69787,[]
25688,153936,"['cartoon', 'woman director']"
25689,151068,['soviet union']
25690,300706,[]
25691,64998,[]
25692,227359,"['strip club', 'crime boss', 'shootout', 'gangster']"
25693,208637,[]
25694,286532,[]
25695,271185,[]
25696,63340,[]
25697,70984,"['killer robot', 'sequel', 'robot']"
25698,13383,"['mexico', 'santa claus', 'children', 'devil', 'doll']"
25699,96921,"['gun', 'rage', 'school bus']"
25700,111022,"['high school', 'fame']"
25701,85654,[]
25702,30305,[]
25703,190165,['music']
25704,15888,"['mermaid', 'beautiful woman']"
25705,33730,['butler']
25706,135047,"['hotel', 'killer', '1950s']"
25707,266031,[]
25708,287486,[]
25709,287301,"['holiday', 'beach', 'drama', 'summer', 'finland', 'woman director']"
25710,289183,[]
25711,137614,[]
25712,300487,[]
25713,293491,[]
25714,239498,[]
25715,82967,[]
25716,248833,[]
25717,92321,"['based on manga', 'spirit']"
25718,196867,"['music', 'orphan']"
25719,28532,"['bet', 'gothic horror', 'gothic', 'ghost']"
25720,297222,"['friendship', 'love', 'alien', 'religion']"
25721,126927,['witchcraft']
25722,201076,[]
25723,283712,[]
25724,224903,[]
25725,296626,['murder']
25726,42996,[]
25727,130064,[]
25728,64091,[]
25729,84100,"['hawaii', 'music']"
25730,48854,['neo-noir']
25731,116977,"['supermarket', 'fight', 'food']"
25732,81878,['brit noir']
25733,27399,['gangster']
25734,17806,['love']
25735,65186,[]
25736,95060,[]
25737,272663,['native american']
25738,72474,['gun']
25739,51175,[]
25740,106821,[]
25741,124115,['wife']
25742,29365,['film noir']
25743,98010,['monk']
25744,42706,['outlaw']
25745,29628,[]
25746,276918,[]
25747,186845,['woman director']
25748,252529,['woman director']
25749,173732,"['surreal', 'slapstick']"
25750,31821,['independent film']
25751,288581,['woman director']
25752,307127,[]
25753,43635,['woman director']
25754,266040,['woman director']
25755,153854,"['independent film', 'woman director']"
25756,251959,[]
25757,253065,[]
25758,125891,[]
25759,46616,"['island', 'ship', 'music', 'courtroom', 'theater']"
25760,244049,"['hidden camera', 'murder', 'car', 'death', 'malayalam']"
25761,149854,[]
25762,21605,"['spacecraft', 'astronaut']"
25763,22058,[]
25764,28763,"['monster', 'island', 'fog']"
25765,135832,[]
25766,75298,[]
25767,19365,['high school']
25768,157674,['woman director']
25769,209293,['quebec']
25770,59439,[]
25771,276908,[]
25772,42811,['music']
25773,240881,"['1970s', 'woman director']"
25774,274478,[]
25775,56539,"['airport', 'photograph', 'pimp', 'hitman', 'murder', 'model']"
25776,106136,[]
25777,49391,['time travel']
25778,162059,[]
25779,16365,[]
25780,152986,[]
25781,142012,[]
25782,54165,[]
25783,105404,[]
25784,16460,[]
25785,26728,[]
25786,19993,['comedian']
25787,133704,[]
25788,28630,['comedian']
25789,37238,[]
25790,31609,['marijuana']
25791,94568,['student']
25792,50392,[]
25793,159638,"['horror spoof', 'demon', 'ghost']"
25794,303542,[]
25795,17825,[]
25796,198184,"['android', 'robot']"
25797,130925,"['tyrannosaurus rex', 'water', 'toy', 'short']"
25798,141423,[]
25799,256835,"['toy', 'short']"
25800,241930,[]
25801,265297,"['brazilian', 'photograph']"
25802,42012,[]
25803,81586,[]
25804,128946,[]
25805,42759,['based on novel']
25806,39485,[]
25807,36339,['based on novel']
25808,252746,[]
25809,73027,['brit noir']
25810,190474,"['south africa', 'independent film']"
25811,121611,['mafia']
25812,268536,[]
25813,253454,[]
25814,232175,"['independent film', 'religion', 'father daughter relationship']"
25815,18682,[]
25816,95997,[]
25817,117942,[]
25818,61038,"['chicago', 'woman director']"
25819,33709,"['music', 'french']"
25820,130452,['music']
25821,69878,"['war veteran', 'summer']"
25822,111317,['doctor']
25823,150247,['zoo']
25824,222370,[]
25825,127150,[]
25826,148777,['fashion']
25827,207871,['woman director']
25828,209686,[]
25829,285700,[]
25830,226227,['argentina']
25831,199291,"['love', 'woman director']"
25832,125034,['woman director']
25833,121727,[]
25834,260346,"['murder', 'on the run', 'father daughter relationship']"
25835,201088,"['terrorist', 'anti hero', 'hacker', 'computer virus', 'national security agency (nsa)', 'on the run', 'shootout', 'terror']"
25836,188984,[]
25837,147903,['railroad']
25838,259912,['turkey']
25839,197737,[]
25840,213603,['woman director']
25841,144610,"['kung fu', 'mafia']"
25842,36463,['miami']
25843,315360,[]
25844,72240,['drama']
25845,126644,[]
25846,73198,[]
25847,71886,[]
25848,127808,[]
25849,315057,[]
25850,315044,['woman director']
25851,216736,[]
25852,38898,"['lover', 'train', 'murder', 'stranger']"
25853,193348,[]
25854,278329,[]
25855,26700,[]
25856,294652,"['prison', 'gold', 'boat', 'mine', 'motel', 'chase', 'australia', 'murder', 'heist', 'double cross']"
25857,284793,[]
25858,115132,[]
25859,38267,[]
25860,66969,"['nightclub', 'music', 'counterfeit']"
25861,92251,"['sex', 'train', 'writer']"
25862,48714,[]
25863,48717,[]
25864,87101,"['saving the world', 'cyborg', 'killer robot', 'time travel', 'dystopia', 'sequel', '3d']"
25865,71456,['firemen']
25866,118943,"['fashion', 'silent film', 'theater']"
25867,26621,[]
25868,86705,[]
25869,66965,[]
25870,75874,[]
25871,27317,['comedian']
25872,92452,[]
25873,36575,['comedian']
25874,191120,[]
25875,149362,[]
25876,78531,[]
25877,288158,"['based on novel', 'sequel', 'ghost']"
25878,68352,[]
25879,126432,"['widow', 'death of husband']"
25880,203534,[]
25881,20177,['superhero']
25882,62934,[]
25883,84209,[]
25884,116723,[]
25885,3057,"['monster', 'frankenstein']"
25886,125458,[]
25887,199591,[]
25888,24023,[]
25889,24026,[]
25890,11752,"['teacher', 'teenage crush', 'woman director']"
25891,142563,[]
25892,157301,['short']
25893,9755,"['spaceship', 'planet']"
25894,123634,[]
25895,8767,"['gorilla', 'supermarket', 'stuntman']"
25896,43629,[]
25897,187156,[]
25898,241287,[]
25899,774,['short']
25900,163250,[]
25901,261207,[]
25902,37775,[]
25903,37768,[]
25904,37777,[]
25905,59040,[]
25906,23273,[]
25907,62491,[]
25908,56825,[]
25909,60014,[]
25910,56551,[]
25911,58189,[]
25912,56804,[]
25913,58081,[]
25914,42674,[]
25915,44933,[]
25916,22728,['love']
25917,43544,[]
25918,38327,[]
25919,20414,[]
25920,36298,[]
25921,93855,[]
25922,267573,['cop']
25923,221437,['death of a child']
25924,255456,[]
25925,43477,[]
25926,261768,['cancer']
25927,199925,[]
25928,211710,[]
25929,267872,['war in afghanistan']
25930,38187,[]
25931,30091,[]
25932,38183,['short']
25933,38190,[]
25934,51939,[]
25935,38185,[]
25936,251555,['dog']
25937,132601,['music']
25938,84197,[]
25939,137079,[]
25940,21447,[]
25941,14749,"['space', 'dog']"
25942,298935,[]
25943,293861,['woman director']
25944,51213,[]
25945,55316,[]
25946,44522,[]
25947,31270,['widow']
25948,33336,[]
25949,208763,"['monster', 'church', 'demon', 'witchcraft', '3d']"
25950,80145,"['spain', 'gay interest', 'woman director']"
25951,212756,['woman director']
25952,42863,[]
25953,20693,['superhero']
25954,264048,[]
25955,289394,['magic']
25956,107255,[]
25957,64926,['trial']
25958,96546,['blackmail']
25959,120539,[]
25960,78358,"['mentor', 'music', 'countess', 'flashback']"
25961,43900,[]
25962,43153,[]
25963,84875,[]
25964,67756,[]
25965,65703,[]
25966,50107,[]
25967,88209,[]
25968,23107,['gangster']
25969,101598,['fighter pilot']
25970,36635,['film noir']
25971,37482,"['amnesia', 'gangster', 'post war', 'film noir']"
25972,274007,['woman director']
25973,50327,[]
25974,13654,"['sequel', 'dog']"
25975,65611,[]
25976,54518,"['canada', 'star', 'prayer']"
25977,19824,"['sequel', 'prequel']"
25978,101660,"['spacecraft', 'cover-up']"
25979,4226,"['murder', 'student', 'slasher']"
25980,230222,"['based on novel', 'tarzan']"
25981,13360,"['murder', 'killer']"
25982,18729,[]
25983,15434,['horror']
25984,85373,"['music', 'woman director']"
25985,24655,"['small town', 'desert']"
25986,244688,[]
25987,29988,['music']
25988,78383,['lesbian relationship']
25989,125509,[]
25990,50326,[]
25991,25373,[]
25992,200085,"['lethal virus', 'south korea', 'virus']"
25993,151044,['woman director']
25994,5139,"['human animal relationship', 'fox', 'forest', 'little girl']"
25995,115520,[]
25996,257648,"['china', 'traitor', 'sword fight']"
25997,181330,[]
25998,121734,"['pyramid', 'museum', 'hot air balloon', 'peru', 'train', 'dog']"
25999,140161,[]
26000,70008,[]
26001,18015,['shark attack']
26002,60575,[]
26003,250225,"['lesbian relationship', 'lesbian']"
26004,256876,"['sport', 'ice hockey']"
26005,161529,[]
26006,33932,[]
26007,174645,[]
26008,19033,[]
26009,72359,['woman director']
26010,9817,"['hip-hop', 'music', 'high school', 'ballet']"
26011,24116,[]
26012,10055,['car crash']
26013,39227,"['rome', 'summer', 'fashion']"
26014,53459,"['high school', 'slasher']"
26015,239562,[]
26016,209901,[]
26017,14025,"['lake', 'motel']"
26018,25597,['horror']
26019,32304,[]
26020,161321,[]
26021,15426,"['alien life-form', 'archaeologist']"
26022,15616,[]
26023,51250,[]
26024,19066,[]
26025,52916,['spaghetti western']
26026,77879,['brother brother relationship']
26027,293262,"['sport', 'woman director']"
26028,209416,"['musician', 'chef', 'woman director']"
26029,91259,[]
26030,270303,"['chase', 'friend', 'vision', 'school', 'young adult']"
26031,194817,['melodrama']
26032,269173,['mind control']
26033,54415,[]
26034,152273,[]
26035,24745,"['stage', 'murder']"
26036,75074,['band']
26037,98582,['bad cop']
26038,28635,['sequel']
26039,31183,"['magic', 'leprechaun']"
26040,119738,[]
26041,287084,[]
26042,110393,[]
26043,139662,[]
26044,14440,"['new zealand', 'evil spirit', 'ghost', 'tattoo']"
26045,19288,"['sequel', 'leprechaun']"
26046,26588,"['date', 'sex', 'sheriff', 'secret', 'sociopath', 'murder', 'marijuana', 'search', 'theft']"
26047,38166,[]
26048,18616,"['sheriff', 'robber', 'gore', 'desert', 'death', 'flashback']"
26049,22175,[]
26050,27770,"['daughter', 'sequel', 'murder', 'priest', 'blood', 'demon', 'hometown']"
26051,37526,"['trauma', 'dentist']"
26052,16191,[]
26053,146631,[]
26054,38602,[]
26055,30934,"['exotic island', 'fog']"
26056,29919,"['mexico', 'wife', 'daughter', 'death']"
26057,65762,['relationship']
26058,115531,[]
26059,253153,[]
26060,68189,[]
26061,86240,['ohio']
26062,9076,"['wife', 'turkey']"
26063,56624,[]
26064,222715,[]
26065,92968,[]
26066,98612,[]
26067,114982,"['fight', 'love', 'experimental film', 'dog', 'death', '3d']"
26068,59298,['music']
26069,38020,"['alien planet', 'dinosaur', 'planet', 'astronaut']"
26070,160704,"['korea', 'north korea', 'south korea']"
26071,242452,"['lawyer', 'south korea']"
26072,118139,['san francisco']
26073,269165,[]
26074,185207,[]
26075,276819,[]
26076,3483,"['poison', 'central and south america', 'peru']"
26077,63139,['sport']
26078,44678,['danger']
26079,19254,"['london england', 'carry on']"
26080,19300,[]
26081,26190,"['holiday', 'boat', 'ship', 'cruise ship', 'drunk', 'innuendo']"
26082,61411,[]
26083,47212,"['street gang', 'chinatown', 'interracial relationship', 'racism']"
26084,88359,"['new york', 'cop', 'mafia']"
26085,25441,[]
26086,47891,[]
26087,114286,[]
26088,234567,"['disney short', 'woman director']"
26089,277432,"['stripper', 'thief', 'heist', 'con artist', 'bollywood', 'diamond', 'woman director']"
26090,46967,[]
26091,32836,[]
26092,23338,"['sport', 'gang']"
26093,63472,"['interview', 'hollywood']"
26094,209369,[]
